URL,Traffic (%),Number of Keywords,Traffic,Adwords Positions,Positions with commercial intents in top 20,Positions with informational intents in top 20,Positions with navigational intents in top 20,Positions with transactional intents in top 20,Positions with unknown intents in top 20,Traffic with commercial intents in top 20,Traffic with informational intents in top 20,Traffic with navigational intents in top 20,Traffic with transactional intents in top 20,Traffic with unknown intents in top 20,Traffic Change,Answer Engines,Top Keyword,Primary Intent,LLM Prompts
https://testlify.com/test-library/graphic-designer-aptitude/,0.03,4,1,0,0,1,0,0,0,0,1,0,0,0,0,,graphic design skills test,Informational,0
https://testlify.com/test-library/innovation/,0.03,6,1,0,0,3,1,0,0,0,0,1,0,0,-1,,test innovation,Informational,0
https://testlify.com/ar/cognitive-ability-tests/,0.03,2,1,0,0,2,0,0,0,0,1,0,0,0,0,,اختبار الوظائف الإدراكية,Informational,0
https://testlify.com/test-library/communication-test/,0.03,10,1,0,0,4,0,0,0,0,1,0,0,0,0,,comm test,Informational,0
https://testlify.com/test-library/fisherman/,0.03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/hr-glossary/john-henry-effect/,0.03,7,1,0,0,2,0,0,0,0,1,0,0,0,0,,john henry effect,Informational,0
https://help.testlify.com/article/257-loxo-integration,0.03,3,1,0,0,0,1,1,0,0,0,1,1,0,0,google-ai,loxo login,"Transactional, Navigational",3
https://testlify.com/veremark/,0.03,1,1,0,0,0,1,0,0,0,0,1,0,0,1,,veremark,Navigational,0
https://testlify.com/security-officer-interview-questions-to-ask-job-applicants/,0.03,12,1,0,0,6,0,0,0,0,1,0,0,0,1,"google-ai, search-gpt",security officer interview questions,Informational,2
https://testlify.com/hr-glossary/generation-y/,0.03,141,1,0,0,0,0,0,0,0,0,0,0,0,1,google,,,1
https://testlify.com/hr-glossary/blue-collar-worker/,0.03,115,1,0,0,0,0,0,0,0,0,0,0,0,1,"google, search-gpt",,,2
https://testlify.com/test-library/oracle-database-administrator-dba-test/,0.03,2,1,0,0,2,0,0,0,0,1,0,0,0,0,,dba test,Informational,0
https://testlify.com/test-library/finance-manager/,0.03,2,1,0,0,1,0,0,0,0,1,0,0,0,1,,finance manager interview test,Informational,0
https://testlify.com/hr-glossary/dead-end-job/,0.03,7,1,0,1,1,0,0,0,1,1,0,0,0,0,"google, search-gpt",dead end job meaning,"Commercial, Informational",4
https://testlify.com/diversity-and-inclusion-in-talent-acquisition-best-practices-for-success/,0.03,6,1,0,0,1,0,0,0,0,1,0,0,0,1,,talent acquisition diversity inclusion strategies,Informational,0
https://testlify.com/test-library/financial-technology-test/,0.03,1,1,0,0,1,0,0,0,0,1,0,0,0,-2,,evaluate the fintech company procurify on persona test,Informational,0
https://testlify.com/test-library/customer-service/,0.03,26,1,0,0,5,0,0,0,0,1,0,0,0,1,search-gpt,customer service practice test,Informational,2
https://testlify.com/test-library/carpenter/,0.03,8,1,0,0,7,0,0,0,0,1,0,0,0,0,google-ai,carpentry assessment test,Informational,1
https://testlify.com/hris-analyst-interview-questions-to-ask-job-applicants/,0.03,3,1,0,0,2,0,0,0,0,1,0,0,0,0,google-ai,hris analyst interview questions,Informational,1
https://testlify.com/employee-vetting/,0.03,44,1,0,0,0,0,0,0,0,0,0,0,0,1,google,,,1
https://testlify.com/test-library/emotional-intelligence-ei/,0.03,5,1,0,1,1,0,0,0,1,1,0,0,0,1,google,ei test,"Commercial, Informational",1
https://testlify.com/test-library/ccar-test/,0.03,9,1,0,0,1,0,0,0,0,0,0,0,0,1,,ccar compliance,Informational,0
https://testlify.com/test-library/cook/,0.03,7,1,0,0,2,0,0,0,0,1,0,0,0,0,google-ai,cooking exam,Informational,1
https://testlify.com/how-to-hire-a-builder/,0.03,2,1,0,0,2,0,0,0,0,1,0,0,0,1,google-ai,hire a builder,Informational,1
https://testlify.com/test-library/instrumentation-engineering/,0.03,2,1,0,0,1,0,0,0,0,1,0,0,0,0,,instrumentation test,Informational,0
https://testlify.com/test-library/sap-general-ledger-gl-test/,0.03,1,1,0,0,1,0,0,0,0,1,0,0,0,1,,general ledger assessment test,Informational,0
https://testlify.com/warehouse-supervisor-interview-questions-to-ask-job-applicants/,0.03,1,1,0,0,1,0,0,0,0,1,0,0,0,1,,warehouse supervisor interview questions,Informational,0
https://testlify.com/company-secretary-interview-questions-to-ask-job-applicants/,0.03,2,1,0,0,2,0,0,0,0,1,0,0,0,0,,company secretary interview questions,Informational,0
https://testlify.com/test-library/grit/,0.03,12,1,0,1,7,0,0,0,0,1,0,0,0,0,search-gpt,grit test,Informational,1
https://testlify.com/candidate-reviews/,0.03,1,1,0,1,1,0,0,0,1,1,0,0,0,0,,testlify reviews,"Commercial, Informational",0
https://testlify.com/test-library/epic-systems/,0.03,23,1,0,0,16,0,5,0,0,1,0,0,0,1,"gemini, google, search-gpt",epic systems skills assessment,Informational,3
https://testlify.com/medical-coder-interview-questions-to-ask-job-applicants/,0.03,5,1,0,0,2,0,0,0,0,1,0,0,0,0,google,medical coder interview questions,Informational,1
https://testlify.com/hr-glossary/scheduled-time-off-planned-leave/,0.03,9,1,0,0,3,1,0,0,0,1,0,0,0,0,google,scheduled off,Informational,1
https://testlify.com/test-library/it-helpdesk-test/,0.03,2,1,0,0,1,0,0,0,0,1,0,0,0,1,,it service assessment,Informational,0
https://testlify.com/power-skills/,0.03,8,1,0,0,1,0,0,0,0,1,0,0,0,0,,power skills,Informational,0
https://testlify.com/integrations/cornerstone-talentlink/,0.03,2,1,0,0,2,0,0,0,0,1,0,0,0,0,,cornerstone talentlink,Informational,0
https://testlify.com/interview-to-offer-ratio-calculator/,0.03,1,1,0,0,1,0,0,0,0,1,0,0,0,0,,interview to hire ratio,Informational,0
https://testlify.com/test-library/data-warehouse/,0.03,2,1,0,0,2,0,0,0,0,1,0,0,0,0,,evaluate the prompt expansion company eploy on data warehouse automation,Informational,0
https://testlify.com/case-studies-of-successful-staffing-programs/,0.03,5,1,0,0,1,0,0,0,0,1,0,0,0,0,,staffing case studies,Informational,0
https://testlify.com/hr-glossary/buddy-system/,0.03,9,1,0,0,1,0,0,0,0,1,0,0,0,-2,,buddy system meaning,Informational,0
https://testlify.com/test-library/seo-specialist-test/,0.03,4,1,0,0,3,0,0,0,0,1,0,0,0,0,search-gpt,seo assessment test,Informational,1
https://testlify.com/projective-assessment/,0.03,47,1,0,0,7,0,0,0,0,1,0,0,0,0,,projective assessment,Informational,0
https://testlify.com/hr-glossary/benefits-eligible/,0.03,12,1,0,0,3,0,0,0,0,0,0,0,0,1,,eligible for benefits,Informational,0
https://testlify.com/hr-glossary/direct-placement/,0.03,6,1,0,0,4,0,0,0,0,1,0,0,0,1,search-gpt,directplacement.work company description,Informational,2
https://testlify.com/future-of-organizational-development/,0.03,2,1,0,1,2,0,0,0,0,1,0,0,0,1,google-ai,www.od,Informational,1
https://testlify.com/hr-glossary/parkinsons-law-of-triviality/,0.03,5,1,0,0,2,0,0,0,0,1,0,0,0,-1,,parkinson's law of triviality,Informational,0
https://testlify.com/test-library/farmer/,0.03,1,1,0,0,1,0,0,0,0,1,0,0,0,0,,farmer test,Informational,0
https://testlify.com/test-library/copywriter/,0.03,1,1,0,0,1,0,0,0,0,1,0,0,0,1,google,copywriting test,Informational,1
https://testlify.com/test-library/customer-service-aptitude/,0.03,10,1,0,0,1,0,0,0,0,1,0,0,0,0,,customer service aptitude test,Informational,0
https://testlify.com/risk-analyst-interview-questions-to-ask-job-applicants/,0.03,1,1,0,0,1,0,0,0,0,1,0,0,0,1,,quantitaive risk modellong analyst interview questions,Informational,0
https://testlify.com/how-microsoft-hires-tech-talent/,0.03,12,1,0,0,5,0,0,0,0,1,0,0,0,0,,microsoft acceptance rate,Informational,0
https://testlify.com/best-recruiting-email-templates-for-tech-startups/,0.03,1,1,0,0,1,0,0,0,0,1,0,0,0,1,,startup recruiter email contact,Informational,0
https://testlify.com/revenue-per-fte/,0.03,4,1,0,0,2,0,0,0,0,1,0,0,0,0,,revenue per fte,Informational,0
https://testlify.com/test-library/imcat-test/,0.03,1,1,0,0,0,1,0,0,0,0,1,0,0,1,,imcat,Navigational,0
https://testlify.com/tech-glossary/customer-relationship-management/,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/how-to-evaluate-candidates-skills-with-a-java-assessment/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/test-library/cyber-security-specialist/,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/test-library/teradata-mdm-test/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/best-practices-for-using-personality-tests-for-inclusive-hiring/,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/best-cappfinity-alternative/,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://help.testlify.com/article/372-how-to-download-candidate-reports,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/how-to-hire-a-cook/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,google,,,1
https://testlify.com/compensation-analyst-interview-questions-to-ask-job-applicants/,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,"gemini, search-gpt",compensation analyst interview questions,Informational,2
https://testlify.com/test-library/android-developer/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/how-to-implement-a-strategic-human-resource-plan/,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/test-library/ibm-tivoli-workload-scheduler-tws-test/,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/test-library/cisco-nac-test/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/recruiting-generation-z/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,search-gpt,,,1
https://testlify.com/tech-glossary/android-os/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,google,,,1
https://testlify.com/how-to-design-a-fair-and-inclusive-hiring-process/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/test-library/google-tag-manager-test/,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,,gtm exam,Informational,0
https://testlify.com/job-description-templates/training-coordinator/,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://cdn.testlify.com/technicalManual/pdf/62fcd40daade49c1b8496e77.pdf,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/test-library/php-web-developer-test/,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,,evaluation of php,Informational,0
https://testlify.com/sales-candidate-assessment-alternatives/,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/testlify-vs-veloxhire-detailed-comparison/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/tips-to-evaluate-leadership-skills/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/different-steps-in-performance-management/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/pre-hire-assessments-for-legal-industry/,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,google,,,1
https://testlify.com/create-a-performance-management-system/,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/advantages-of-using-personality-tests-in-the-hiring-process/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/test-library/insurance-underwriter-test/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/how-to-score-video-and-audio-interview-responses/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,google-ai,,,1
https://testlify.com/hr-glossary/brain-drain/,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/hr-communities-recruiters-should-join/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/hr-glossary/non-traditional-employment/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/test-library/talent-acquisition-skills/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/how-to-interpret-the-results-of-a-disc-personality-test/,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/marketing-specialist-interview-questions-to-ask-job-applicants/,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,google-ai,marketing specialist interview questions,Informational,1
https://testlify.com/content-marketing-manager-interview-questions-to-ask-job-applicants/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/hr-glossary/bonus/,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/importance-of-assessing-presentation-skills-in-recruitment-for-effective-communication/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/what-is-workforce-planning/,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/test-library/numerical-reasoning-test/,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,google,numerical and reasoning test,Informational,1
https://testlify.com/interview-questions-for-software-developer/,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/use-a-digital-marketing-test-to-screen-candidates/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/test-library/pandas/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"google, google-ai",,,2
https://testlify.com/test-library/business-analyst-excel/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/test-library/ims-db-dc/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/conflict-resolution-skills-for-hr-manager/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/how-to-get-started-with-talent-assessment/,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,google-ai,,,1
https://testlify.com/careers/,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/how-to-hire-top-talent-using-technical-interview-questions/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/recruitment-methods-benchmark/,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/tech-glossary/desktop-application/,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,,3.4 5 manage desktop applications,Informational,0
https://testlify.com/hr-glossary/workplace-deviance/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/hr-glossary/employee-self-service-portal/,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/service-level-agreement/,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/product-manager-interview-questions-to-ask-job-applicants/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/job-description-templates/sales-operations-analyst/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/test-library/my-sql/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/tech-glossary/feature-flag/,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/front-desk-receptionist-interview-questions-to-ask-job-applicants/,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/how-to-overcome-campus-hiring-challenges/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,gemini,,,1
https://testlify.com/test-library/adobe-photoshop-test/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/test-library/informatica-mdm-test/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/hr-glossary/market-pricing/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/job-description-templates/chief-financial-officer-cfo/,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/tech-glossary/md5/,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/test-library/scss-test/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/importance-of-compensation-and-benefits/,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,google,,,1
https://testlify.com/interview-questions-for-hiring-rpa-developer/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/hr-glossary/organizational-change/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/test-library/business-management-test/,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,,business assessment test,Informational,0
https://testlify.com/hr-glossary/employee-satisfaction/,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/hr-glossary/employment-at-will/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/pre-hire-assessments-for-warehouse-operatives/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/test-library/netsuite-test/,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,,netsuite assessment,"Transactional, Informational",0
https://testlify.com/top-case-studies-of-successful-succession-planning/,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/test-library/risk-management-skills/,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,,risk management for small unit leaders pre test,Informational,0
https://testlify.com/how-aptitude-assessment-helps-you-screen-candidates/,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/internal-vs-external-recruitment-methods/,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,search-gpt,,,1
https://testlify.com/hr-glossary/employee-exit-survey/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/free-employee-net-promoter-score-enps-calculator/,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/what-is-organizational-development/,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/test-library/accounting-advanced/,0,16,0,0,0,3,0,0,0,0,0,0,0,0,0,,accounting test for employment,Informational,0
https://testlify.com/job-description-templates/security-manager/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/coding-tests/,0,57,0,0,0,1,0,0,0,0,0,0,0,0,0,,programming tests,Informational,0
https://testlify.com/job-description-templates/inbound-marketing-manager/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/what-is-resume-parsing/,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/test-library/executive-test/,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,,executive test,Informational,0
https://testlify.com/brand-manager-interview-questions-to-ask-job-applicants/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,search-gpt,,,1
https://testlify.com/types-of-psychometric-tests-and-what-they-measure/,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/ensuring-integrity-in-online-tests-with-anti-cheating-measures/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/hr-glossary/equity-theory/,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,search-gpt,,,2
https://testlify.com/inbound-recruiting/,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/hr-glossary/employee-engagement-program/,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://help.testlify.com/category/486-general-testlify-usage-faqs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/test-library/data-entry-clerk/,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,,data entry assessment,Informational,0
https://testlify.com/hr-glossary/extrinsic-motivation/,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/hr-industry-trends/,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/reasons-why-you-should-use-the-emotional-intelligence-test-in-recruitment/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/test-library/diver/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/test-library/business-english/,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,,business english test,Informational,0
https://testlify.com/social-media-manager-interview-questions-to-ask-job-applicants/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/hr-glossary/chief-technical-officer/,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/office-manager-interview-questions-to-ask-job-applicants/,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,,office manager interview questions,Informational,0
https://testlify.com/conduct-effective-employee-performance-reviews/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/pros-and-cons-of-the-emotional-intelligence-test-in-hiring-process/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/skill-assessments-help-improve-candidate-experience/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/an-ultimate-guide-to-plan-and-implement-volume-hiring/,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,,volume hiring,Informational,0
https://testlify.com/test-library/hr-administrator/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/hr-glossary/assessment-centre/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://testlify.com/test-library/spanish-basic-a1-test/,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
